sid,term_id,year_start,semester,term_order,club_event_count,club_active_flag,lib_visit_count,lib_unique_gate,door_event_count,door_unique_ctrl
pjxyqwbj865,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqwbj867,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj868,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj869,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj870,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj871,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj872,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqwbj873,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj876,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj877,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj883,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj884,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqwbj885,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj886,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj888,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj889,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj890,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqwbj895,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj896,2020-2021-T2,2020,2,20202,4,1,0.0,,1.0,1.0
pjxyqwbj897,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbj902,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj903,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj904,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj905,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj912,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj914,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj922,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbj926,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj929,2020-2021-T2,2020,2,20202,2,0,5.0,2.0,0.0,
pjxyqwbj930,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj932,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbj933,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj935,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj936,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj937,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj939,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbj940,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj941,2020-2021-T2,2020,2,20202,6,1,103.0,6.0,0.0,
pjxyqwbj944,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj945,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj946,2020-2021-T2,2020,2,20202,8,1,26.0,5.0,0.0,
pjxyqwbj947,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbj949,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj950,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj958,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbj961,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj965,2020-2021-T2,2020,2,20202,2,0,281.0,7.0,0.0,
pjxyqwbj966,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbj967,2020-2021-T2,2020,2,20202,12,1,1.0,1.0,0.0,
pjxyqwbj977,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj979,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbj985,2020-2021-T2,2020,2,20202,18,1,41.0,7.0,0.0,
pjxyqwbj986,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj989,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqwbj991,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbj993,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk504,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk505,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk509,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk510,2020-2021-T2,2020,2,20202,8,1,17.0,5.0,0.0,
pjxyqwbk513,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk514,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqwbk520,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk521,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk523,2020-2021-T2,2020,2,20202,2,0,48.0,5.0,0.0,
pjxyqwbk529,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk531,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk536,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk537,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk538,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk540,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk541,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk542,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk543,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk544,2020-2021-T2,2020,2,20202,10,1,123.0,7.0,0.0,
pjxyqwbk548,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk549,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk559,2020-2021-T2,2020,2,20202,10,1,31.0,6.0,0.0,
pjxyqwbk562,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk572,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbk577,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk578,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk581,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk583,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk584,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk585,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk592,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk594,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk595,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk601,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk603,2020-2021-T2,2020,2,20202,6,1,76.0,7.0,0.0,
pjxyqwbk604,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk607,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbk608,2020-2021-T2,2020,2,20202,2,0,5.0,1.0,0.0,
pjxyqwbk615,2020-2021-T2,2020,2,20202,8,1,44.0,4.0,0.0,
pjxyqwbk617,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk618,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk620,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk621,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqwbk622,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk624,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk631,2020-2021-T2,2020,2,20202,6,1,136.0,6.0,1.0,1.0
pjxyqwbk632,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqwbk636,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk638,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk642,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk644,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqwbk647,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk650,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk652,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk653,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk656,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk661,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk664,2020-2021-T2,2020,2,20202,44,1,0.0,,0.0,
pjxyqwbk665,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk666,2020-2021-T2,2020,2,20202,4,1,112.0,6.0,0.0,
pjxyqwbk668,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk671,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk673,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqwbk675,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk678,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk679,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk686,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk694,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk697,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk698,2020-2021-T2,2020,2,20202,8,1,138.0,5.0,0.0,
pjxyqwbk700,2020-2021-T2,2020,2,20202,8,1,52.0,6.0,0.0,
pjxyqwbk701,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk706,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqwbk708,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk710,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk713,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk716,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk717,2020-2021-T2,2020,2,20202,2,0,37.0,4.0,0.0,
pjxyqwbk720,2020-2021-T2,2020,2,20202,4,1,36.0,4.0,0.0,
pjxyqwbk721,2020-2021-T2,2020,2,20202,6,1,27.0,3.0,0.0,
pjxyqwbk724,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk727,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk729,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk731,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk734,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk735,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk736,2020-2021-T2,2020,2,20202,10,1,9.0,5.0,0.0,
pjxyqwbk740,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk741,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk745,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk746,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk747,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk749,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqwbk754,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk755,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk756,2020-2021-T2,2020,2,20202,14,1,84.0,7.0,0.0,
pjxyqwbk760,2020-2021-T2,2020,2,20202,2,0,122.0,5.0,0.0,
pjxyqwbk761,2020-2021-T2,2020,2,20202,6,1,42.0,4.0,0.0,
pjxyqwbk764,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk767,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbk769,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk770,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk772,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk775,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk779,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk781,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk782,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk787,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqwbk788,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk791,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk792,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk793,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqwbk795,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk796,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk799,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqwbk802,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk804,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk806,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk807,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk808,2020-2021-T2,2020,2,20202,16,1,150.0,6.0,0.0,
pjxyqwbk810,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqwbk812,2020-2021-T2,2020,2,20202,2,0,0.0,,1.0,1.0
pjxyqwbk814,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk815,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbk818,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbk824,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk826,2020-2021-T2,2020,2,20202,2,0,23.0,4.0,0.0,
pjxyqwbk828,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk829,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk830,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk831,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk834,2020-2021-T2,2020,2,20202,2,0,1.0,1.0,0.0,
pjxyqwbk838,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk839,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqwbk844,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk845,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk855,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk856,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk859,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk862,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk866,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk868,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk869,2020-2021-T2,2020,2,20202,4,1,1.0,1.0,0.0,
pjxyqwbk870,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqwbk871,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk872,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk879,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk884,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqwbk885,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbk889,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk893,2020-2021-T2,2020,2,20202,2,0,40.0,3.0,0.0,
pjxyqwbk895,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk896,2020-2021-T2,2020,2,20202,4,1,46.0,4.0,0.0,
pjxyqwbk899,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqwbk902,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk907,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk910,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqwbk919,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk922,2020-2021-T2,2020,2,20202,6,1,65.0,5.0,0.0,
pjxyqwbk923,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk925,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk928,2020-2021-T2,2020,2,20202,6,1,28.0,5.0,0.0,
pjxyqwbk931,2020-2021-T2,2020,2,20202,6,1,167.0,6.0,0.0,
pjxyqwbk935,2020-2021-T2,2020,2,20202,2,0,37.0,6.0,0.0,
pjxyqwbk942,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk943,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk951,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk953,2020-2021-T2,2020,2,20202,6,1,90.0,3.0,0.0,
pjxyqwbk954,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk955,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk956,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk962,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqwbk964,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk966,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqwbk967,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqwbk971,2020-2021-T2,2020,2,20202,2,0,85.0,5.0,0.0,
pjxyqwbk991,2020-2021-T2,2020,2,20202,8,1,44.0,4.0,0.0,
pjxyqwbk999,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj002,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj008,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbj012,2020-2021-T2,2020,2,20202,4,1,16.0,4.0,0.0,
pjxyqxbj018,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj023,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj024,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj027,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj031,2020-2021-T2,2020,2,20202,16,1,108.0,7.0,0.0,
pjxyqxbj032,2020-2021-T2,2020,2,20202,10,1,9.0,2.0,0.0,
pjxyqxbj034,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj038,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbj039,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj040,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj043,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj044,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj046,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj048,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj051,2020-2021-T2,2020,2,20202,16,1,0.0,,0.0,
pjxyqxbj052,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj054,2020-2021-T2,2020,2,20202,8,1,45.0,4.0,0.0,
pjxyqxbj058,2020-2021-T2,2020,2,20202,2,0,105.0,6.0,0.0,
pjxyqxbj060,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj065,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbj066,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj067,2020-2021-T2,2020,2,20202,12,1,114.0,5.0,0.0,
pjxyqxbj068,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj073,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj075,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqxbj084,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj088,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj089,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj092,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj093,2020-2021-T2,2020,2,20202,2,0,62.0,5.0,0.0,
pjxyqxbj095,2020-2021-T2,2020,2,20202,20,1,0.0,,0.0,
pjxyqxbj096,2020-2021-T2,2020,2,20202,4,1,117.0,6.0,0.0,
pjxyqxbj098,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj102,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj103,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj105,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj106,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj113,2020-2021-T2,2020,2,20202,10,1,53.0,5.0,0.0,
pjxyqxbj114,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj117,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj120,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj121,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj124,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj125,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj131,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj139,2020-2021-T2,2020,2,20202,2,0,4.0,1.0,0.0,
pjxyqxbj144,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj145,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj146,2020-2021-T2,2020,2,20202,4,1,68.0,6.0,0.0,
pjxyqxbj147,2020-2021-T2,2020,2,20202,6,1,318.0,6.0,0.0,
pjxyqxbj148,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj150,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj151,2020-2021-T2,2020,2,20202,12,1,197.0,7.0,0.0,
pjxyqxbj153,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj154,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj155,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj159,2020-2021-T2,2020,2,20202,20,1,54.0,5.0,0.0,
pjxyqxbj160,2020-2021-T2,2020,2,20202,6,1,166.0,6.0,0.0,
pjxyqxbj162,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj167,2020-2021-T2,2020,2,20202,6,1,1.0,1.0,0.0,
pjxyqxbj169,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj173,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj180,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj182,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj187,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj192,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj195,2020-2021-T2,2020,2,20202,6,1,39.0,5.0,0.0,
pjxyqxbj198,2020-2021-T2,2020,2,20202,16,1,191.0,7.0,0.0,
pjxyqxbj207,2020-2021-T2,2020,2,20202,6,1,166.0,6.0,0.0,
pjxyqxbj214,2020-2021-T2,2020,2,20202,24,1,22.0,5.0,0.0,
pjxyqxbj217,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj220,2020-2021-T2,2020,2,20202,14,1,0.0,,0.0,
pjxyqxbj224,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj225,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj237,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj238,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj241,2020-2021-T2,2020,2,20202,4,1,45.0,3.0,0.0,
pjxyqxbj242,2020-2021-T2,2020,2,20202,6,1,0.0,,0.0,
pjxyqxbj243,2020-2021-T2,2020,2,20202,2,0,2.0,2.0,0.0,
pjxyqxbj250,2020-2021-T2,2020,2,20202,2,0,13.0,3.0,0.0,
pjxyqxbj251,2020-2021-T2,2020,2,20202,2,0,2.0,2.0,0.0,
pjxyqxbj253,2020-2021-T2,2020,2,20202,6,1,11.0,5.0,0.0,
pjxyqxbj255,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj261,2020-2021-T2,2020,2,20202,16,1,6.0,3.0,0.0,
pjxyqxbj262,2020-2021-T2,2020,2,20202,10,1,38.0,6.0,0.0,
pjxyqxbj269,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj272,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj273,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj277,2020-2021-T2,2020,2,20202,2,0,0.0,,0.0,
pjxyqxbj278,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj279,2020-2021-T2,2020,2,20202,10,1,0.0,,0.0,
pjxyqxbj280,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
pjxyqxbj282,2020-2021-T2,2020,2,20202,12,1,0.0,,0.0,
pjxyqxbj283,2020-2021-T2,2020,2,20202,24,1,0.0,,0.0,
pjxyqxbj284,2020-2021-T2,2020,2,20202,8,1,0.0,,0.0,
pjxyqxbj285,2020-2021-T2,2020,2,20202,18,1,0.0,,0.0,
pjxyqxbj288,2020-2021-T2,2020,2,20202,40,1,0.0,,0.0,
pjxyqxbj293,2020-2021-T2,2020,2,20202,4,1,0.0,,0.0,
